/chain,,,,,,,,,,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@StageTime_1_p,/stages/stage/@StageTime_1_v,/stages/stage/@StageTime_2_p,/stages/stage/@StageTime_2_v,/stages/stage/@StageTime_3_p,/stages/stage/@StageTime_3_v,/stages/stage/@StageTime_4_p,/stages/stage/@StageTime_4_v,/stages/stage/@stDevDemand,/stages/stage/@stDevStageTime,/stages/stage/@xPos,/stages/stage/@yPos
24,,Company Identifier,SIC Code,SIC Description,Part_0139,Manuf_0048,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0140,Manuf_0047,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0140,Manuf_0048,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0141,Manuf_0046,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0141,Manuf_0047,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0141,Manuf_0048,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0142,Manuf_0032,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0142,Manuf_0033,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0142,Manuf_0034,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0142,Manuf_0035,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0142,Manuf_0047,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0143,Manuf_0034,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0143,Manuf_0035,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0143,Manuf_0036,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0143,Manuf_0037,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0143,Manuf_0038,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0143,Manuf_0039,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0143,Manuf_0043,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0143,Manuf_0044,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0143,Manuf_0045,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0143,Manuf_0046,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0144,Manuf_0032,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0144,Manuf_0033,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0144,Manuf_0040,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0144,Manuf_0041,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0144,Manuf_0042,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0032,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0033,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0034,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0035,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0036,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0037,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0038,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0039,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0040,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0041,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0042,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0043,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0044,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0045,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0046,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0047,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0048,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0032,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0033,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0034,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0035,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0036,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0037,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0038,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0039,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0040,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0041,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0042,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0043,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0044,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0045,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0046,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0047,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0048,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0147,Manuf_0032,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0147,Manuf_0033,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0147,Manuf_0034,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0147,Manuf_0036,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0147,Manuf_0037,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0147,Manuf_0038,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0147,Manuf_0039,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0147,Manuf_0040,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0147,Manuf_0043,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0147,Manuf_0044,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0147,Manuf_0045,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0032,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0033,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0034,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0035,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0037,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0038,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0039,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0040,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0041,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0042,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0043,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0044,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0045,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0046,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0047,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0048,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0149,Manuf_0032,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0149,Manuf_0033,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0149,Manuf_0034,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0149,Manuf_0036,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0149,Manuf_0037,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0149,Manuf_0038,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0149,Manuf_0039,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0149,Manuf_0040,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0149,Manuf_0044,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0149,Manuf_0045,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0150,Manuf_0033,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0150,Manuf_0034,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0150,Manuf_0036,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0150,Manuf_0037,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0150,Manuf_0038,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0150,Manuf_0039,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0150,Manuf_0040,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0150,Manuf_0041,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0150,Manuf_0042,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0150,Manuf_0043,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0150,Manuf_0044,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0150,Manuf_0045,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0150,Manuf_0046,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0150,Manuf_0047,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0032,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0033,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0034,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0035,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0036,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0037,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0038,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0039,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0040,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0041,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0042,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0043,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0044,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0045,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0046,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0047,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0048,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0152,Manuf_0033,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0152,Manuf_0034,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0152,Manuf_0036,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0152,Manuf_0037,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0152,Manuf_0038,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0152,Manuf_0039,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0152,Manuf_0040,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0152,Manuf_0041,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0152,Manuf_0042,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0152,Manuf_0043,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0152,Manuf_0044,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0152,Manuf_0046,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0152,Manuf_0047,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0153,Manuf_0032,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0153,Manuf_0035,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0153,Manuf_0045,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0153,Manuf_0048,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0032,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0033,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0034,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0035,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0036,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0037,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0038,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0039,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0040,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0041,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0042,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0043,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0044,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0045,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0046,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0047,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0048,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0155,Manuf_0032,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0155,Manuf_0033,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0155,Manuf_0034,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0155,Manuf_0035,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0155,Manuf_0044,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0155,Manuf_0045,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0032,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0033,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0034,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0035,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0036,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0037,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0038,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0039,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0040,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0041,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0042,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0043,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0044,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0045,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0046,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0047,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0048,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0157,Manuf_0036,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0157,Manuf_0037,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0157,Manuf_0038,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0157,Manuf_0039,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0157,Manuf_0040,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0157,Manuf_0041,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0157,Manuf_0042,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0157,Manuf_0043,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0157,Manuf_0044,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0157,Manuf_0045,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0157,Manuf_0046,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0157,Manuf_0048,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0032,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0033,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0034,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0035,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0036,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0037,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0038,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0039,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0040,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0041,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0042,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0043,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0044,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0045,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0046,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0047,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0048,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0032,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0033,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0034,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0035,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0036,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0038,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0039,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0040,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0041,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0042,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0043,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0044,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0045,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0046,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0047,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0048,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0160,Manuf_0032,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0160,Manuf_0033,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0160,Manuf_0034,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0160,Manuf_0035,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0160,Manuf_0036,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0160,Manuf_0037,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0160,Manuf_0038,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0160,Manuf_0040,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0160,Manuf_0042,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0160,Manuf_0043,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0161,Manuf_0036,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0161,Manuf_0037,,,,,,,,,,,,,,,,,,,,
24,,Company Identifier,SIC Code,SIC Description,Part_0161,Manuf_0038,,,,,,,,,,,,,,,,,,,,
