/chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@StageTime_1_p,/stages/stage/@StageTime_1_v,/stages/stage/@StageTime_2_p,/stages/stage/@StageTime_2_v,/stages/stage/@StageTime_3_p,/stages/stage/@StageTime_3_v,/stages/stage/@StageTime_4_p,/stages/stage/@StageTime_4_v,/stages/stage/@StageTime_5_p,/stages/stage/@StageTime_5_v,/stages/stage/@StageTime_6_p,/stages/stage/@StageTime_6_v,/stages/stage/@stDevDemand,/stages/stage/@stDevStageTime,/stages/stage/@xPos,/stages/stage/@yPos
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0053,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0054,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0055,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0056,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0057,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0058,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0059,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0060,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0061,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0062,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0063,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0064,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0065,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0066,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0067,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0068,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0069,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0070,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0071,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0072,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0073,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0074,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0075,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0076,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0077,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0078,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0079,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0080,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0081,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0082,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0083,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0084,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0085,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0086,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0087,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0088,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0089,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0090,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0091,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0092,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0093,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0094,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0095,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0096,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0097,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0098,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0099,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0100,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0101,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0102,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0103,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0104,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0105,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0106,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0107,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0108,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0109,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0110,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0111,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0112,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0113,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0114,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0115,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0116,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0117,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0118,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0119,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0120,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0121,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0122,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0123,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0124,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0125,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0126,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0127,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0128,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0129,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0130,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0131,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0132,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0133,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0134,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0135,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0136,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0137,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0138,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0139,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0140,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0141,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0142,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0143,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0144,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0145,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0146,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0147,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0148,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0149,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0150,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0151,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0152,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0153,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0154,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0155,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0156,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0157,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0158,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0159,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0160,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0161,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0162,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0163,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0164,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0165,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0166,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0167,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0168,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0169,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0170,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0171,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0172,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0173,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0174,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0175,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0176,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0177,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0178,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0179,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0180,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0181,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0182,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0183,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0184,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0185,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0186,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0187,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0188,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0189,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0190,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0191,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0192,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0193,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0194,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0195,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0196,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0197,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0198,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0199,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0200,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0201,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0202,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0203,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0204,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0205,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0206,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0207,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0208,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0209,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0210,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0211,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0212,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0213,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0214,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0215,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0216,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0217,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0218,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0219,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0220,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0221,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0222,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0223,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0224,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0225,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0226,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0227,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0228,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0229,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0230,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0231,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0232,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0233,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0234,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0235,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0236,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0237,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0238,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0239,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0240,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0241,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0242,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0243,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0244,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0245,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0246,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0247,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0248,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0249,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0250,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0251,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0252,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0253,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0254,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0255,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0256,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0257,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0258,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0259,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0260,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0261,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0262,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0263,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0264,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0265,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0266,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0267,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0268,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0269,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0270,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0271,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0272,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0273,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0274,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0275,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0276,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0277,,,,,,,,,,,,,,,,,,,,,,,,
